start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_9_4,10,True,77.66207597356299,77.66207597356299,69.61,0.3522000042721629,0.3925599972717464,0.5042999982833862,weighted_a_star,distance,graph_100,2.96,,,,,,,89,89,89,0.0,0.002600019797682762,10,realistic,42,0.89,0.89,0.89
N_0_0,N_8_9,10,True,61.260568609908226,61.260568609908226,48.35,0.27189997490495443,0.2770400024019182,0.287800095975399,weighted_a_star,distance,graph_100,2.96,,,,,,,68,68,68,0.0,0.002600019797682762,10,realistic,42,0.68,0.68,0.68
N_0_0,N_8_4,10,True,63.92608076063666,63.92608076063666,56.38999999999999,0.29229989740997553,0.32412001164630055,0.391000066883862,weighted_a_star,distance,graph_100,2.96,,,,,,,72,72,72,0.0,0.002600019797682762,10,realistic,42,0.72,0.72,0.72
N_0_0,N_7_9,10,True,71.37050414403728,71.37050414403728,53.96,0.33760000951588154,0.35232999362051487,0.4005000228062272,weighted_a_star,distance,graph_100,2.96,,,,,,,82,82,82,0.0,0.002600019797682762,10,realistic,42,0.82,0.82,0.82
N_0_0,N_7_4,10,True,67.18688941612662,67.18688941612662,63.8,0.30949991196393967,0.3202199935913086,0.3624999662861228,weighted_a_star,distance,graph_100,2.96,,,,,,,77,77,77,0.0,0.002600019797682762,10,realistic,42,0.77,0.77,0.77
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.3309000749140978,0.3429700154811144,0.4042000509798527,weighted_a_star,time,graph_100,2.96,,,,,,,93,93,93,0.0,0.002600019797682762,10,realistic,42,0.93,0.93,0.93
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.20499993115663528,0.20932999905198812,0.22080005146563053,weighted_a_star,time,graph_100,2.96,,,,,,,56,56,56,0.0,0.002600019797682762,10,realistic,42,0.56,0.56,0.56
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.2503999276086688,0.25578999193385243,0.2753000007942319,weighted_a_star,time,graph_100,2.96,,,,,,,73,73,73,0.0,0.002600019797682762,10,realistic,42,0.73,0.73,0.73
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.2250999677926302,0.24953000247478485,0.37750008050352335,weighted_a_star,time,graph_100,2.96,,,,,,,64,64,64,0.0,0.002600019797682762,10,realistic,42,0.64,0.64,0.64
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.3000000724568963,0.31387999188154936,0.33710000570863485,weighted_a_star,time,graph_100,2.96,,,,,,,85,85,85,0.0,0.002600019797682762,10,realistic,42,0.85,0.85,0.85
N_0_0,N_9_4,10,True,77.66207597356299,77.66207597356299,69.61,0.8368999697268009,0.8654300007037818,1.0231999913230538,bidirectional_a_star,distance,graph_100,2.96,98,98,98,88,88,88,186,186,186,0.0,0.0,10,realistic,42,1.86,1.86,1.86
N_0_0,N_8_9,10,True,61.26056860990822,61.260568609908226,48.35,0.6689000874757767,0.6755199981853366,0.6928000366315246,bidirectional_a_star,distance,graph_100,2.96,85,85,85,71,71,71,156,156,156,-1.1598696386327332e-14,0.0,10,realistic,42,1.56,1.56,1.56
N_0_0,N_8_4,10,True,63.92608076063665,63.92608076063666,56.38999999999999,0.7725999457761645,0.8021099958568811,0.8853999897837639,bidirectional_a_star,distance,graph_100,2.96,96,96,96,74,74,74,170,170,170,-1.1115068017710018e-14,0.0,10,realistic,42,1.7,1.7,1.7
N_0_0,N_7_9,10,True,71.37050414403727,71.37050414403728,53.96,0.7658000104129314,0.7870899979025126,0.8600999135524035,bidirectional_a_star,distance,graph_100,2.96,85,85,85,83,83,83,168,168,168,-1.991138340079844e-14,0.0,10,realistic,42,1.68,1.68,1.68
N_0_0,N_7_4,10,True,67.18688941612662,67.18688941612662,63.8,0.8575000101700425,0.9480400010943413,1.371299964375794,bidirectional_a_star,distance,graph_100,2.96,98,98,98,76,76,76,174,174,174,0.0,0.0,10,realistic,42,1.74,1.74,1.74
