start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.3981000045314431,0.42662000050768256,0.561599968932569,a_star_alt,time,graph_100,2.96,,,,,,,70,70,70,0.0,4.767199978232384,10,realistic,42,0.7,0.7,0.7
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.19230006728321314,0.19607001449912786,0.21269998978823423,a_star_alt,time,graph_100,2.96,,,,,,,35,35,35,0.0,4.767199978232384,10,realistic,42,0.35,0.35,0.35
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.24209998082369566,0.24739999789744616,0.2628000220283866,a_star_alt,time,graph_100,2.96,,,,,,,45,45,45,0.0,4.767199978232384,10,realistic,42,0.45,0.45,0.45
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.20869995933026075,0.21212000865489244,0.2194000408053398,a_star_alt,time,graph_100,2.96,,,,,,,39,39,39,0.0,4.767199978232384,10,realistic,42,0.39,0.39,0.39
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.35830005072057247,0.4078499972820282,0.5484999855980277,a_star_alt,time,graph_100,2.96,,,,,,,64,64,64,0.0,4.767199978232384,10,realistic,42,0.64,0.64,0.64
N_0_0,N_9_4,10,True,77.66207597356299,77.66207597356299,69.61,0.3510001115500927,0.42119002901017666,0.546799972653389,weighted_a_star,distance,graph_100,2.96,,,,,,,89,89,89,0.0,0.00300002284348011,10,realistic,42,0.89,0.89,0.89
N_0_0,N_8_9,10,True,61.260568609908226,61.260568609908226,48.35,0.27409999165683985,0.27969999937340617,0.29039999935775995,weighted_a_star,distance,graph_100,2.96,,,,,,,68,68,68,0.0,0.00300002284348011,10,realistic,42,0.68,0.68,0.68
N_0_0,N_8_4,10,True,63.92608076063666,63.92608076063666,56.38999999999999,0.28389994986355305,0.28922000201418996,0.3007999621331692,weighted_a_star,distance,graph_100,2.96,,,,,,,72,72,72,0.0,0.00300002284348011,10,realistic,42,0.72,0.72,0.72
N_0_0,N_7_9,10,True,71.37050414403728,71.37050414403728,53.96,0.33179996535182,0.33463999861851335,0.3423999296501279,weighted_a_star,distance,graph_100,2.96,,,,,,,82,82,82,0.0,0.00300002284348011,10,realistic,42,0.82,0.82,0.82
N_0_0,N_7_4,10,True,67.18688941612662,67.18688941612662,63.8,0.29530003666877747,0.34152999287471175,0.45140006113797426,weighted_a_star,distance,graph_100,2.96,,,,,,,77,77,77,0.0,0.00300002284348011,10,realistic,42,0.77,0.77,0.77
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.327400048263371,0.3655100124888122,0.46230002772063017,weighted_a_star,time,graph_100,2.96,,,,,,,93,93,93,0.0,0.00300002284348011,10,realistic,42,0.93,0.93,0.93
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.2185999182984233,0.3142999950796366,0.4504000535234809,weighted_a_star,time,graph_100,2.96,,,,,,,56,56,56,0.0,0.00300002284348011,10,realistic,42,0.56,0.56,0.56
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.27050008065998554,0.2822199952788651,0.3258999204263091,weighted_a_star,time,graph_100,2.96,,,,,,,73,73,73,0.0,0.00300002284348011,10,realistic,42,0.73,0.73,0.73
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.24229998234659433,0.2467599930241704,0.2549999626353383,weighted_a_star,time,graph_100,2.96,,,,,,,64,64,64,0.0,0.00300002284348011,10,realistic,42,0.64,0.64,0.64
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.3079999005421996,0.3173300065100193,0.3486999776214361,weighted_a_star,time,graph_100,2.96,,,,,,,85,85,85,0.0,0.00300002284348011,10,realistic,42,0.85,0.85,0.85
N_0_0,N_9_4,10,True,77.66207597356299,77.66207597356299,69.61,0.8998999837785959,0.9956899913959205,1.324599958024919,bidirectional_a_star,distance,graph_100,2.96,98,98,98,88,88,88,186,186,186,0.0,0.0,10,realistic,42,1.86,1.86,1.86
N_0_0,N_8_9,10,True,61.26056860990822,61.260568609908226,48.35,0.7164999842643738,0.7914399961009622,1.0356999700888991,bidirectional_a_star,distance,graph_100,2.96,85,85,85,71,71,71,156,156,156,-1.1598696386327332e-14,0.0,10,realistic,42,1.56,1.56,1.56
N_0_0,N_8_4,10,True,63.92608076063665,63.92608076063666,56.38999999999999,0.8421000093221664,0.9276200085878372,1.1036000214517117,bidirectional_a_star,distance,graph_100,2.96,96,96,96,74,74,74,170,170,170,-1.1115068017710018e-14,0.0,10,realistic,42,1.7,1.7,1.7
N_0_0,N_7_9,10,True,71.37050414403727,71.37050414403728,53.96,0.8306000381708145,0.90230000205338,1.0845999931916595,bidirectional_a_star,distance,graph_100,2.96,85,85,85,83,83,83,168,168,168,-1.991138340079844e-14,0.0,10,realistic,42,1.68,1.68,1.68
N_0_0,N_7_4,10,True,67.18688941612662,67.18688941612662,63.8,0.8960000704973936,1.0349099873565137,1.37489999178797,bidirectional_a_star,distance,graph_100,2.96,98,98,98,76,76,76,174,174,174,0.0,0.0,10,realistic,42,1.74,1.74,1.74
N_0_0,N_9_4,10,True,112.09999999999998,81.82937186062685,112.09999999999998,0.3836000105366111,0.40324999717995524,0.4870999837294221,a_star_active_alt,time,graph_100,2.96,,,,,,,70,70,70,0.0,11.112899985164404,10,realistic,42,0.7,0.7,0.7
N_0_0,N_8_9,10,True,78.32,61.260568609908226,78.32,0.22499996703118086,0.24177999002858996,0.2698000753298402,a_star_active_alt,time,graph_100,2.96,,,,,,,38,38,38,0.0,11.112899985164404,10,realistic,42,0.38,0.38,0.38
N_0_0,N_8_4,10,True,91.25,66.32433798429471,91.25,0.2541000721976161,0.28494999278336763,0.3871000371873379,a_star_active_alt,time,graph_100,2.96,,,,,,,47,47,47,0.0,11.112899985164404,10,realistic,42,0.47,0.47,0.47
N_0_0,N_7_9,10,True,85.89999999999999,71.37050414403728,85.89999999999999,0.24750002194195986,0.259869999717921,0.29310001991689205,a_star_active_alt,time,graph_100,2.96,,,,,,,44,44,44,0.0,11.112899985164404,10,realistic,42,0.44,0.44,0.44
N_0_0,N_7_4,10,True,106.31,69.58514663978468,106.31,0.3779000835493207,0.40734001668170094,0.5184999899938703,a_star_active_alt,time,graph_100,2.96,,,,,,,78,78,78,0.0,11.112899985164404,10,realistic,42,0.78,0.78,0.78
