start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_9_9,10,True,119.67999999999999,62.27353293908665,119.67999999999999,0.2647999208420515,0.2747700084000826,0.3279000520706177,a_star,time,graph_100,3.02,,,,,,,80,80,80,0.0,0.43260003440082073,10,realistic,43,0.8,0.8,0.8
N_0_0,N_9_4,10,True,113.7,69.63515385043345,113.7,0.2410999732092023,0.2496599918231368,0.2975000534206629,a_star,time,graph_100,3.02,,,,,,,74,74,74,0.0,0.43260003440082073,10,realistic,43,0.74,0.74,0.74
N_0_0,N_8_9,10,True,110.47999999999999,57.16011486807801,110.47999999999999,0.2218000590801239,0.2268899930641055,0.23669993970543146,a_star,time,graph_100,3.02,,,,,,,69,69,69,0.0,0.43260003440082073,10,realistic,43,0.69,0.69,0.69
N_0_0,N_8_4,10,True,100.43,63.59128852161205,100.43,0.18370000179857016,0.185779994353652,0.19150006119161844,a_star,time,graph_100,3.02,,,,,,,56,56,56,0.0,0.43260003440082073,10,realistic,43,0.56,0.56,0.56
N_0_0,N_7_9,10,True,126.72,64.47481823555077,126.72,0.28609996661543846,0.2917799982242286,0.30890002381056547,a_star,time,graph_100,3.02,,,,,,,91,91,91,0.0,0.43260003440082073,10,realistic,43,0.91,0.91,0.91
N_0_0,N_9_9,10,True,59.5822420884499,59.5822420884499,66.60000000000001,0.12699991930276155,0.13178999070078135,0.15629990957677364,a_star_alt,distance,graph_100,3.02,,,,,,,19,19,19,0.0,4.762700060382485,10,realistic,43,0.19,0.19,0.19
N_0_0,N_9_4,10,True,66.9438629997967,66.9438629997967,65.58,0.18289999570697546,0.18563000485301018,0.19560009241104126,a_star_alt,distance,graph_100,3.02,,,,,,,31,31,31,0.0,4.762700060382485,10,realistic,43,0.31,0.31,0.31
N_0_0,N_8_9,10,True,54.468824017441264,54.468824017441264,61.38,0.11959997937083244,0.1212900155223906,0.12800004333257675,a_star_alt,distance,graph_100,3.02,,,,,,,18,18,18,0.0,4.762700060382485,10,realistic,43,0.18,0.18,0.18
N_0_0,N_8_4,10,True,53.96209276687554,53.96209276687554,58.699999999999996,0.16759999562054873,0.17055000644177198,0.1846000086516142,a_star_alt,distance,graph_100,3.02,,,,,,,27,27,27,0.0,4.762700060382485,10,realistic,43,0.27,0.27,0.27
N_0_0,N_7_9,10,True,61.783527384914024,61.783527384914024,70.21000000000001,0.16460008919239044,0.16767000779509544,0.17330003902316093,a_star_alt,distance,graph_100,3.02,,,,,,,26,26,26,0.0,4.762700060382485,10,realistic,43,0.26,0.26,0.26
N_0_0,N_9_9,10,True,119.67999999999999,62.27353293908665,119.67999999999999,0.2630999078974128,0.2733799978159368,0.33459998667240143,a_star_alt,time,graph_100,3.02,,,,,,,48,48,48,0.0,4.762700060382485,10,realistic,43,0.48,0.48,0.48
N_0_0,N_9_4,10,True,113.7,69.63515385043345,113.7,0.237800064496696,0.2452600048854947,0.2728999825194478,a_star_alt,time,graph_100,3.02,,,,,,,46,46,46,0.0,4.762700060382485,10,realistic,43,0.46,0.46,0.46
N_0_0,N_8_9,10,True,110.47999999999999,57.16011486807801,110.47999999999999,0.2359999343752861,0.2390800043940544,0.25180005468428135,a_star_alt,time,graph_100,3.02,,,,,,,43,43,43,0.0,4.762700060382485,10,realistic,43,0.43,0.43,0.43
N_0_0,N_8_4,10,True,100.43,63.59128852161205,100.43,0.1981999957934022,0.2016899990849197,0.20840007346123457,a_star_alt,time,graph_100,3.02,,,,,,,40,40,40,0.0,4.762700060382485,10,realistic,43,0.4,0.4,0.4
N_0_0,N_7_9,10,True,126.72,64.47481823555077,126.72,0.2886999864131212,0.2991399960592389,0.34909998066723347,a_star_alt,time,graph_100,3.02,,,,,,,57,57,57,0.0,4.762700060382485,10,realistic,43,0.57,0.57,0.57
N_0_0,N_9_9,10,True,59.5822420884499,59.5822420884499,66.60000000000001,0.2354000462219119,0.25055999867618084,0.29799994081258774,weighted_a_star,distance,graph_100,3.02,,,,,,,68,68,68,0.0,0.002200016751885414,10,realistic,43,0.68,0.68,0.68
N_0_0,N_9_4,10,True,66.9438629997967,66.9438629997967,65.58,0.28279994148761034,0.2916499972343445,0.32590003684163094,weighted_a_star,distance,graph_100,3.02,,,,,,,83,83,83,0.0,0.002200016751885414,10,realistic,43,0.83,0.83,0.83
N_0_0,N_8_9,10,True,54.468824017441264,54.468824017441264,61.38,0.21189998369663954,0.217960006557405,0.24020008277148008,weighted_a_star,distance,graph_100,3.02,,,,,,,63,63,63,0.0,0.002200016751885414,10,realistic,43,0.63,0.63,0.63
N_0_0,N_8_4,10,True,53.96209276687554,53.96209276687554,58.699999999999996,0.2050000475719571,0.20978000247851014,0.2221000613644719,weighted_a_star,distance,graph_100,3.02,,,,,,,62,62,62,0.0,0.002200016751885414,10,realistic,43,0.62,0.62,0.62
